07103FBRCS41DIC,117817,DI(2-ETHYLHEXYL) PHTHALATE,500
07114BSSMR135HA,1330207,XYLENE (MIXED ISOMERS),12339
07114KPPRS480FR,N100,COPPER COMPOUNDS,0
07114KPPRS480FR,N096,COBALT COMPOUNDS,0
07114NWJRS139HA,7439921,LEAD,0
07114NWJRS139HA,N982,ZINC COMPOUNDS,35
07114NWJRS410FR,7664417,AMMONIA,500
07114NWJRS410FR,7783202,AMMONIUM SULFATE (SOLUTION),0
07114NWJRS410FR,N090,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),0
07114NWJRS410FR,7664939,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",0
07114RCCRP470FR,N982,ZINC COMPOUNDS,0
07114RCCRP470FR,N495,NICKEL COMPOUNDS,3
07108NTHYD26577,1330207,XYLENE (MIXED ISOMERS),255
07114WHTCH660FR,107062,12-DICHLOROETHANE,0
07114WHTCH660FR,7647010,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",11927
07114WHTCH660FR,67641,ACETONE,6786
07114WHTCH660FR,1330207,XYLENE (MIXED ISOMERS),2901
07114WHTCH660FR,1163195,DECABROMODIPHENYL OXIDE,0
07114PNCKC158MT,7664417,AMMONIA,804
07114PNCKC158MT,67561,METHANOL,7222
